RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
27,Wijken,Neighborhoods,https://maps.amsterdam.nl/open_geodata/?k=200,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTCOMBINATIES,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents neighborhood combinations (Buurtcombinaties), which are administrative regions that form a complete partition of Amsterdam. The high shared boundary ratio and topological hints confirm it is a tessellation. | Entity: The dataset represents administrative and statistical boundaries (neighborhoods, districts, city parts) used for reporting and area classification. These are classic administrative subdivisions fitting the LatticeDS definition.","The dataset represents neighborhood combinations (Buurtcombinaties), which are administrative regions that form a complete partition of Amsterdam. The high shared boundary ratio and topological hints confirm it is a tessellation.","The dataset represents administrative and statistical boundaries (neighborhoods, districts, city parts) used for reporting and area classification. These are classic administrative subdivisions fitting the LatticeDS definition.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
28,Wijken excl.water,Neighborhoods excl.water,https://maps.amsterdam.nl/open_geodata/?k=201,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTCOMBINATIES_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative units (neighborhoods/buurtcombinaties) in Amsterdam which cover the study area as a partition. The high shared_boundary_ratio and the nature of the data as a spatial administrative division confirm it is a VectorTessellation. | Entity: The dataset represents administrative, hierarchical geographic units (neighborhoods, districts, and borough areas) used for regional organization and reporting. These are classic examples of statistical or administrative reporting units.",The dataset represents administrative units (neighborhoods/buurtcombinaties) in Amsterdam which cover the study area as a partition. The high shared_boundary_ratio and the nature of the data as a spatial administrative division confirm it is a VectorTessellation.,"The dataset represents administrative, hierarchical geographic units (neighborhoods, districts, and borough areas) used for regional organization and reporting. These are classic examples of statistical or administrative reporting units.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
29,Buurten,Neighborhoods,https://maps.amsterdam.nl/open_geodata/?k=198,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTEN,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents Amsterdam neighborhoods, which are administrative units that partition the city completely without overlaps. The high shared boundary ratio and adjacency counts confirm it is a tessellation. | Entity: The map depicts 'Buurten' (neighborhoods) and other administrative subdivisions ('Wijken', 'Stadsdelen'), which are standard statistical and reporting units for the city of Amsterdam. These regions serve as the framework to aggregate and organize data, fitting the definition of LatticeDS.","The dataset represents Amsterdam neighborhoods, which are administrative units that partition the city completely without overlaps. The high shared boundary ratio and adjacency counts confirm it is a tessellation.","The map depicts 'Buurten' (neighborhoods) and other administrative subdivisions ('Wijken', 'Stadsdelen'), which are standard statistical and reporting units for the city of Amsterdam. These regions serve as the framework to aggregate and organize data, fitting the definition of LatticeDS.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
30,Buurten excl.water,Neighborhoods excl.water,https://maps.amsterdam.nl/open_geodata/?k=199,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_BUURTEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents Amsterdam neighborhoods (Buurten), which are administrative units that partition the city into non-overlapping areas, consistent with a VectorTessellation structure. The topology hints support this classification with high shared boundary counts and no overlap. | Entity: The dataset maps administrative neighborhood boundaries (Buurten) of Amsterdam, which are used as spatial reporting and statistical units. These units form an exhaustive administrative tessellation of the city, fitting the definition of LatticeDS perfectly. Although numeric attributes like area (Opp_m2) are present, they are properties of the administrative units rather than the primary phenomenon.","The dataset represents Amsterdam neighborhoods (Buurten), which are administrative units that partition the city into non-overlapping areas, consistent with a VectorTessellation structure. The topology hints support this classification with high shared boundary counts and no overlap.","The dataset maps administrative neighborhood boundaries (Buurten) of Amsterdam, which are used as spatial reporting and statistical units. These units form an exhaustive administrative tessellation of the city, fitting the definition of LatticeDS perfectly. Although numeric attributes like area (Opp_m2) are present, they are properties of the administrative units rather than the primary phenomenon.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
31,Stadsdelen,City districts,https://maps.amsterdam.nl/open_geodata/?k=202,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative city districts ('Stadsdelen') which cover the city area as a complete partition, meeting the criteria for a VectorTessellation. This is supported by the high shared boundary ratio and topological hints. | Entity: The dataset represents administrative divisions of Amsterdam (stadsdelen), which are standard reporting and statistical units used for spatial organization, fitting the LatticeDS definition perfectly.","The dataset represents administrative city districts ('Stadsdelen') which cover the city area as a complete partition, meeting the criteria for a VectorTessellation. This is supported by the high shared boundary ratio and topological hints.","The dataset represents administrative divisions of Amsterdam (stadsdelen), which are standard reporting and statistical units used for spatial organization, fitting the LatticeDS definition perfectly.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
32,Stadsdelen excl.water,City districts excl.water,https://maps.amsterdam.nl/open_geodata/?k=203,https://maps.amsterdam.nl/gebiedsindeling,GEBIED_STADSDELEN_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents 'Stadsdelen' (city districts) which are administrative areas that partition the municipality of Amsterdam, fitting the definition of a VectorTessellation. | Entity: The dataset maps 'Stadsdelen' (city districts) of Amsterdam, which are clearly defined administrative and reporting units used to partition the city. This fits the definition of a LatticeDS as it represents an exhaustive, non-overlapping tessellation of administrative areas.","The dataset represents 'Stadsdelen' (city districts) which are administrative areas that partition the municipality of Amsterdam, fitting the definition of a VectorTessellation.","The dataset maps 'Stadsdelen' (city districts) of Amsterdam, which are clearly defined administrative and reporting units used to partition the city. This fits the definition of a LatticeDS as it represents an exhaustive, non-overlapping tessellation of administrative areas.",Region Q4 LatticeDS,,0.975,0.95,1.0,V4_gemini
33,22 Gebieden,22 Areas,https://maps.amsterdam.nl/open_geodata/?k=204,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative area subdivisions (Gebieden) that partition the city of Amsterdam into non-overlapping, contiguous polygons. High shared boundary ratios and the nature of the administrative classification confirm it as a vector tessellation. | Entity: The map layer represents administrative areas (Stadsdelen, Wijken, Buurten, Gebieden) of Amsterdam, which are classic examples of reporting and statistical units used to index and manage city data. The Branch B Rule 4 directly applies as these are administrative subdivisions.","The dataset represents administrative area subdivisions (Gebieden) that partition the city of Amsterdam into non-overlapping, contiguous polygons. High shared boundary ratios and the nature of the administrative classification confirm it as a vector tessellation.","The map layer represents administrative areas (Stadsdelen, Wijken, Buurten, Gebieden) of Amsterdam, which are classic examples of reporting and statistical units used to index and manage city data. The Branch B Rule 4 directly applies as these are administrative subdivisions.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
34,22 Gebieden excl.water,22 Areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=205,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN22_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative areas (Gebieden) of Amsterdam, which are designed to partition the territory completely. The topology hints, including high adjacency and zero overlap, confirm it is a tessellation of the city area. | Entity: The map layer represents the administrative and statistical subdivision of Amsterdam into areas (gebieden), neighborhoods (buurten), and districts (stadsdelen), which are used as units for reporting and spatial organization.","The dataset represents administrative areas (Gebieden) of Amsterdam, which are designed to partition the territory completely. The topology hints, including high adjacency and zero overlap, confirm it is a tessellation of the city area.","The map layer represents the administrative and statistical subdivision of Amsterdam into areas (gebieden), neighborhoods (buurten), and districts (stadsdelen), which are used as units for reporting and spatial organization.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
35,25 Praktijkgebieden,25 Practice areas,https://maps.amsterdam.nl/open_geodata/?k=268,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The layer represents administrative areas (Practice areas/Gebieden) that partition the city of Amsterdam. The topology hints, including a high shared boundary ratio and zero overlap, confirm it functions as a tessellation of the study area. | Entity: The map layer represents administrative reporting units (Gebieden/Areas, Stadsdelen/Districts, Wijken/Neighborhoods, Buurten/Sub-neighborhoods) as specified in the metadata, which serves as a standard administrative or statistical boundary system for the city of Amsterdam. Therefore, it is a LatticeDS.","The layer represents administrative areas (Practice areas/Gebieden) that partition the city of Amsterdam. The topology hints, including a high shared boundary ratio and zero overlap, confirm it functions as a tessellation of the study area.","The map layer represents administrative reporting units (Gebieden/Areas, Stadsdelen/Districts, Wijken/Neighborhoods, Buurten/Sub-neighborhoods) as specified in the metadata, which serves as a standard administrative or statistical boundary system for the city of Amsterdam. Therefore, it is a LatticeDS.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
36,25 Praktijkgebieden excl.water,25 Practice areas excluding water,https://maps.amsterdam.nl/open_geodata/?k=269,https://maps.amsterdam.nl/gebiedsindeling,GEBIEDEN25_EXWATER,VectorTessellation,LatticeDS,"Buurten, Wijken, Gebieden, Stadsdelen en (regio)Gemeenten","Stadsdelen
Wijken
Gebieden
Buurten",https://maps.amsterdam.nl/gebiedsindeling,VectorTessellation,LatticeDS,"Geometry: The dataset represents administrative 'practice areas' (Gebieden) in Amsterdam, which are designed to partition the city into non-overlapping polygons covering the study area. This is a clear case of a vector tessellation. | Entity: The map layer represents administrative areas (Buurten, Wijken, Gebieden, Stadsdelen) of Amsterdam, which are used as spatial reporting and statistical units. The dataset structure and naming strongly indicate these are units of division (tessellation), falling under the category of reporting units in the decision tree.","The dataset represents administrative 'practice areas' (Gebieden) in Amsterdam, which are designed to partition the city into non-overlapping polygons covering the study area. This is a clear case of a vector tessellation.","The map layer represents administrative areas (Buurten, Wijken, Gebieden, Stadsdelen) of Amsterdam, which are used as spatial reporting and statistical units. The dataset structure and naming strongly indicate these are units of division (tessellation), falling under the category of reporting units in the decision tree.",Region Q4 LatticeDS,,1.0,1.0,1.0,V4_gemini
37,Geluidscontouren industrie,Noise contours industry,https://maps.amsterdam.nl/open_geodata/?k=263,https://maps.amsterdam.nl/geluid2,GELUID_INDUSTRIE,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,PlainVectorRegion,ContourDS,"Geometry: The dataset represents industrial noise contours (isobels). Contours for noise levels represent specific threshold areas that often overlap or are isolated based on sound sources, rather than forming a comprehensive administrative or jurisdictional partition of the entire territory (tessellation). | Entity: The dataset represents noise contours (Geluidscontouren) associated with industrial areas, which map specific decibel interval bands (e.g., 50dB zones). These are a classic example of contour zones representing continuous spatial phenomena, falling directly under the ContourDS definition.","The dataset represents industrial noise contours (isobels). Contours for noise levels represent specific threshold areas that often overlap or are isolated based on sound sources, rather than forming a comprehensive administrative or jurisdictional partition of the entire territory (tessellation).","The dataset represents noise contours (Geluidscontouren) associated with industrial areas, which map specific decibel interval bands (e.g., 50dB zones). These are a classic example of contour zones representing continuous spatial phenomena, falling directly under the ContourDS definition.",Region Q6 ContourDS,,0.9,0.9,0.9,V4_gemini
38,Geluidscontouren luchtvaart,Noise contours air traffic,https://maps.amsterdam.nl/open_geodata/?k=252,https://maps.amsterdam.nl/geluid,GELUID_LUCHTVAART_LDEN,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,PlainVectorRegion,ContourDS,"Geometry: The dataset represents air traffic noise contours (isobars/isolines represented as polygons), which are typically thematic regions that do not form a complete tessellation of the study area, as they represent specific threshold-based zones rather than a continuous partition. | Entity: The map displays noise contours (Geluidscontouren) around Schiphol airport, which represent discrete intervals or value bands of noise intensity (e.g., 55-60 dB, 60-65 dB). This falls directly under the definition of a ContourDS as per the decision tree.","The dataset represents air traffic noise contours (isobars/isolines represented as polygons), which are typically thematic regions that do not form a complete tessellation of the study area, as they represent specific threshold-based zones rather than a continuous partition.","The map displays noise contours (Geluidscontouren) around Schiphol airport, which represent discrete intervals or value bands of noise intensity (e.g., 55-60 dB, 60-65 dB). This falls directly under the definition of a ContourDS as per the decision tree.",Region Q6 ContourDS,,0.925,0.9,0.95,V4_gemini
39,Geluidscontouren verkeer (deel 1),Noise contours traffic (part 1),https://maps.amsterdam.nl/open_geodata/?k=267,https://maps.amsterdam.nl/geluid1,GELUID_VERKEER,PlainVectorRegion,ContourDS,Geluidskaart 2021,"Op de Geluidskaart Amsterdam is de (berekende) geluidbelasting weergegeven voor de belangrijkste verkeersbronnen in de stad. De geluidsbelasting (in decibellen oftewel dB) is voor twee situaties weergegeven:

de gemiddelde geluidsbelasting over het etmaal, uitgedrukt in de Europese geluidsmaat Lden (Lday-evening-night).
de gemiddelde geluidsbelasting in de nachtperiode (van 23 uur tot 7 uur), uitgedrukt in de Europese geluidsmaat Lnight. Nachtelijk lawaai in onze woonomgeving kan de slaap verstoren.
Alleen voor industrielawaai wordt nog een Nederlandse geluidsmaat - de etmaalwaarde - gebruikt, die weergegeven wordt in dB(A). Onderstaand worden de verschillende begrippen nader verklaard.
U kunt in het invoerveld rechtsboven de geluidskaarten ook een adres invoeren om bijvoorbeeld de situatie voor uw eigen woonomgeving weer te geven.


Beschrijving van de opgenomen kaarten

Wegverkeer
Bij de berekeningen voor wegverkeer is uitgegaan van de verkeersintensiteiten op de wegen zoals die door de afdeling Verkeer en Openbare ruime (VOR) zijn geregistreerd. Per weg is daarbij aangegeven hoeveel motoren, personenauto’s, bussen, middelzware en zware vrachtauto’s gemiddeld per uur gedurende de dag- avond- en nachtperiode passeren. Aan de hand van het soort wegdekverharding (asfalt, klinkers), de wettelijk toegestane rijsnelheid en de eventuele aanwezigheid van geluidsschermen is de geluidbelasting in de omgeving van de weg berekend. Wegverkeerslawaai omvat het totale geluid van motoren, auto’s, bussen, vrachtwagens én trams.

Railverkeer en luchtvaartlawaai
Voor railverkeer- en luchtvaartlawaai zijn de gegevens beschikbaar gesteld door de bronbeheerders, te weten ProRail en het ministerie van Infrastructuur en Milieu.

Industrielawaai
Voor industrielawaai zijn de geluidniveaus ook weergegeven vanaf 55 dB (Lden) en vanaf 50 dB (Lnight). Ook is de grens van de gezoneerde industrieterreinen aangegeven alsmede de terreinafbakening van de 55 dB-inrichtingen. 


Verklaring van begrippen

dB of dB(A)
Met deze afkorting wordt `decibel` bedoeld. Het is de eenheid waarmee de sterkte van het geluid wordt uitgedrukt. In de wetgeving wordt een onderscheid gemaakt tussen dB en dB(A). Met dB worden de decibels bedoeld die zijn uitgedrukt in de Europese geluidsmaat Lden terwijl met dB(A) de decibels worden uitgedrukt als etmaalwaarde.

Lden
Lden is een manier om de jaargemiddelde geluidsbelasting uit te drukken. Deze dosismaat wordt gebruikt voor omgevingslawaai. Sinds 2004 zijn alle Europese landen verplicht om de Lden te gebruiken. Voor Lden wordt het etmaal verdeeld in een:

Dagperiode van 07.00 - 19.00 uur
Avondperiode van 19.00 - 23.00 uur
Nachtperiode van 23.00 - 07.00 uur.
Bij het geluid in de avond en de nachtperiode wordt 5 resp. 10 dB opgeteld omdat geluid in deze perioden hinderlijker is dan overdag. Tenslotte worden deze waarden `logaritmisch` gemiddeld. Het resultaat wordt Lden genoemd. Het wordt gebruikt om de hinder in beeld te brengen.

Lnight
Met Lnight wordt de geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur) bedoeld. Hiermee wordt de mate van slaapverstoring in beeld gebracht.

Etmaalwaarde
Ook de etmaalwaarde is een manier om de geluidsbelasting uit te drukken. Het is echter geen jaargemiddelde maar de hoogste waarde van de volgende drie:

de geluidsbelasting gedurende de dagperiode (07.00 - 19.00 uur)
de geluidsbelasting gedurende de avondperiode (19.00 - 23.00 uur), vermeerderd met een toeslag van 5 dB(A)
De geluidsbelasting gedurende de nachtperiode (23.00 - 07.00 uur), vermeerderd met een toeslag van 10 dB(A).
In de Nederlandse wetgeving en ook in de geluidskaarten wordt alleen nog voor industrielawaai de etmaalwaarde voorgeschreven. Voor alle andere bronnen wordt uitgegaan van de Europese geluidsmaat (de Lden).",https://maps.amsterdam.nl/geluid,VectorTessellation,ContourDS,"Geometry: The dataset represents noise contours, which typically function as a partition of area based on sound intensity levels (isobars). High shared boundary ratios and significant adjacent polygon counts strongly indicate a tessellated structure covering the study area. | Entity: The map represents noise contours (Geluidscontouren) calculated for traffic. The polygons represent intervals of sound levels (e.g., 50-55 dB, 55-60 dB, etc.), which are classic interval-band or contour representations of a continuous phenomenon. This fits perfectly within the definition of ContourDS in the decision tree (Region Q6).","The dataset represents noise contours, which typically function as a partition of area based on sound intensity levels (isobars). High shared boundary ratios and significant adjacent polygon counts strongly indicate a tessellated structure covering the study area.","The map represents noise contours (Geluidscontouren) calculated for traffic. The polygons represent intervals of sound levels (e.g., 50-55 dB, 55-60 dB, etc.), which are classic interval-band or contour representations of a continuous phenomenon. This fits perfectly within the definition of ContourDS in the decision tree (Region Q6).",Region Q6,,0.9,0.9,0.9,V4_gemini
